OBJECTID,Codigo_Municipio,GR,Nome_Estado,Nome_municipio,Pop_Total,Total_Enfermeiros,Enfermeiros_SUS,Enfermeiros_100mil_hab_Ind,Enfermeiros_SUS_100mil_hab_Ind,Shape__Area,Shape__Length
5308,4218707,Sul,Santa Catarina,Tubarão,105686,255,188,241.280775126318,177.885434210775,392008992.201172,122334.984556541
5309,2931905,Nordeste,Bahia,Tucano,50687,48,45,94.6988379663425,88.7801605934461,2282260815.7251,232767.016299834
5310,1508084,Norte,Pará,Tucumã,39602,21,21,53.0276248674309,53.0276248674309,2565235477.60913,263995.240133976
5311,4322103,Sul,Rio Grande do Sul,Tucunduva,5678,9,9,158.506516379007,158.506516379007,231273148.466797,129369.660878349
5312,1508100,Norte,Pará,Tucuruí,113659,146,144,128.454411881153,126.694762403329,2109659390.80273,267858.714960511
5313,2112274,Nordeste,Maranhão,Tufilândia,5840,5,5,85.6164383561644,85.6164383561644,273994712.96936,101133.467199054
5314,3554953,Sudeste,São Paulo,Tuiuti,6894,1,1,14.5053669857847,14.5053669857847,149893648.536133,70076.6856842166
5315,3169505,Sudeste,Minas Gerais,Tumiritinga,6732,6,6,89.126559714795,89.126559714795,562434010.313477,180766.589791477
5316,4218756,Sul,Santa Catarina,Tunápolis,4543,7,3,154.083204930663,66.0356592559982,168523670.916016,80176.2351893086
5317,4322152,Sul,Rio Grande do Sul,Tunas,4569,2,2,43.7732545414752,43.7732545414752,286724361.238281,103514.164508626
5318,4127882,Sul,Paraná,Tunas do Paraná,8769,4,4,45.6152354886532,45.6152354886532,816742359.678711,168992.107641538
5319,4127908,Sul,Paraná,Tuneiras do Oeste,8566,11,11,128.414662619659,128.414662619659,839629977.879883,155486.99314679
5320,2112308,Nordeste,Maranhão,Tuntum,41832,29,29,69.3249187225091,69.3249187225091,3424186200.10229,429060.529116808
5321,3555000,Sudeste,São Paulo,Tupã,65524,97,88,148.037360356511,134.301935168793,733501973.334961,155272.675381066
5322,3169604,Sudeste,Minas Gerais,Tupaciguara,25327,20,20,78.9671101986023,78.9671101986023,2039908336.16504,277646.883737564
5323,2615805,Nordeste,Pernambuco,Tupanatinga,27304,11,11,40.2871374157633,40.2871374157633,978909981.608398,204430.584633961
5324,4322186,Sul,Rio Grande do Sul,Tupanci do Sul,1472,1,1,67.9347826086957,67.9347826086957,173936145.560547,61854.0817760268
5325,4322202,Sul,Rio Grande do Sul,Tupanciretã,23948,15,15,62.6357107065308,62.6357107065308,2955315721.77539,378316.819369069
5326,4322251,Sul,Rio Grande do Sul,Tupandi,4855,2,2,41.1946446961895,41.1946446961895,78834995.1757813,44677.3965943725
5327,4322301,Sul,Rio Grande do Sul,Tuparendi,7893,10,10,126.694539465349,126.694539465349,394032142.40625,159697.358939135
5328,2615904,Nordeste,Pernambuco,Tuparetama,8202,5,5,60.960741282614,60.960741282614,183006320.821289,86394.1790767608
5329,4127957,Sul,Paraná,Tupãssi,8124,7,7,86.164451009355,86.164451009355,377990432.844727,100112.986125372
5330,3555109,Sudeste,São Paulo,Tupi Paulista,15495,26,26,167.796063246208,167.796063246208,283721838.3125,89303.45078494
5331,1721257,Norte,Tocantins,Tupirama,1891,2,2,105.764145954521,105.764145954521,734507485.487305,148998.30535597
5332,1721307,Norte,Tocantins,Tupiratins,2671,1,1,37.4391613627855,37.4391613627855,920534961.868164,162420.999162072
5333,2112407,Nordeste,Maranhão,Turiaçu,35604,11,11,30.895405010673,30.895405010673,2598331824.57013,497757.623476694
5334,2112456,Nordeste,Maranhão,Turilândia,25619,8,8,31.22682384168,31.22682384168,1524187269.17072,266264.478918492
5335,3555208,Sudeste,São Paulo,Turiúba,2016,2,2,99.2063492063492,99.2063492063492,176556193.90332,67668.1504077749
5336,3169703,Sudeste,Minas Gerais,Turmalina,19964,25,25,125.225405730315,125.225405730315,1271239437.96094,280903.450909576
5337,3555307,Sudeste,São Paulo,Turmalina,1727,1,1,57.9038795599305,57.9038795599305,168417118.728516,66595.8193106797
5338,4322327,Sul,Rio Grande do Sul,Turuçu,3438,7,7,203.606748109366,203.606748109366,349765898.994141,148117.935835037
5339,2313559,Nordeste,Ceará,Tururu,16271,15,15,92.1885563272079,92.1885563272079,204413877.092651,108096.574870527
5340,5221502,Centro-Oeste,Goiás,Turvânia,4598,6,6,130.491518051327,130.491518051327,526326411.027344,110181.763029304
5341,5221551,Centro-Oeste,Goiás,Turvelândia,5281,2,2,37.8716152243893,37.8716152243893,1035357879.66699,241925.81268729
5342,4127965,Sul,Paraná,Turvo,13215,11,11,83.2387438516837,83.2387438516837,1133388918.85645,286369.154714088
5343,4218806,Sul,Santa Catarina,Turvo,12899,18,18,139.545701217149,139.545701217149,308411826.025391,134629.039408535
5344,3169802,Sudeste,Minas Gerais,Turvolândia,5040,4,4,79.3650793650794,79.3650793650794,257909451.508789,93130.087260196
5345,2112506,Nordeste,Maranhão,Tutóia,58860,24,24,40.7747196738022,40.7747196738022,1667020836.4978,233131.760316993
5346,1304260,Norte,Amazonas,Uarini,13540,9,9,66.4697193500739,66.4697193500739,10375567930.6206,655214.46839298
5347,2932002,Nordeste,Bahia,Uauá,24240,8,8,33.003300330033,33.003300330033,3188678197.16162,260434.620489419
5348,3169901,Sudeste,Minas Gerais,Ubá,115552,142,138,122.888396566048,119.426751592357,470491122.75293,172896.725436122
5349,3170008,Sudeste,Minas Gerais,Ubaí,12533,9,9,71.8104204899066,71.8104204899066,896325606.643555,188201.441354571
5350,2932101,Nordeste,Bahia,Ubaíra,19895,15,15,75.3958280975119,75.3958280975119,700031576.685547,189160.120568258
5351,2932200,Nordeste,Bahia,Ubaitaba,19056,16,16,83.9630562552477,83.9630562552477,193954038.617676,92066.0861183013
5352,2313609,Nordeste,Ceará,Ubajara,34792,27,27,77.604046907335,77.604046907335,425781272.646362,137569.093420086
5353,3170057,Sudeste,Minas Gerais,Ubaporanga,12471,9,9,72.1674284339668,72.1674284339668,214287477.475586,98206.9026073738
5354,3555356,Sudeste,São Paulo,Ubarana,6309,2,2,31.7007449675067,31.7007449675067,242699620.245117,89657.7891858239
5355,2932309,Nordeste,Bahia,Ubatã,27035,19,19,70.2792676160533,70.2792676160533,189967585.320801,110579.791619394
5356,3555406,Sudeste,São Paulo,Ubatuba,90799,102,100,112.33603894316,110.133371512902,844350679.59375,378890.144835206
5357,3170107,Sudeste,Minas Gerais,Uberaba,333783,690,585,206.721133191325,175.263569444819,5123090141.00488,515821.858704581
5358,3170206,Sudeste,Minas Gerais,Uberlândia,691305,1213,714,175.465243271783,103.282921431206,4629133181.66504,522106.67849866
5359,3555505,Sudeste,São Paulo,Ubirajara,4780,8,8,167.364016736402,167.364016736402,332380562.760742,102616.267469239
5360,4128005,Sul,Paraná,Ubiratã,21013,25,19,118.973968495693,90.4202160567268,791661800.256836,200254.560075846
5361,4322343,Sul,Rio Grande do Sul,Ubiretama,2015,1,1,49.6277915632754,49.6277915632754,163236637.955078,91215.4441095972
5362,3555604,Sudeste,São Paulo,Uchoa,10110,8,8,79.1295746785361,79.1295746785361,290839059.269531,110100.310251361
5363,2932408,Nordeste,Bahia,Uibaí,13887,12,12,86.4117519982718,86.4117519982718,570916207.133301,126802.347896604
5364,1400704,Norte,Roraima,Uiramutã,10559,22,22,208.353063737096,208.353063737096,8173926882.09399,619093.404335182
5365,5221577,Centro-Oeste,Goiás,Uirapuru,2854,4,4,140.154169586545,140.154169586545,1234071978.76807,243125.785118558
5366,2516904,Nordeste,Paraíba,Uiraúna,15242,37,37,242.750295236846,242.750295236846,300290425.422363,90748.139857544
5367,1508126,Norte,Pará,Ulianópolis,59210,25,25,42.2225975342003,42.2225975342003,5145212076.86145,417674.304117002
5368,2313708,Nordeste,Ceará,Umari,7733,11,11,142.247510668563,142.247510668563,269243278.869385,97647.6538726236
5369,2414506,Nordeste,Rio Grande do Norte,Umarizal,10555,10,10,94.7418285172904,94.7418285172904,217362824.637207,71905.5475954851
5370,2807600,Nordeste,Sergipe,Umbaúba,25294,10,10,39.5350676049656,39.5350676049656,123051449.483887,60907.4016437427
5371,2932457,Nordeste,Bahia,Umburanas,19222,9,9,46.8213505358443,46.8213505358443,1849071716.7793,319393.368580756
5372,3170305,Sudeste,Minas Gerais,Umburatiba,2611,4,4,153.19800842589,153.19800842589,447541660.388672,120416.145223233
5373,2517001,Nordeste,Paraíba,Umbuzeiro,9907,11,11,111.032603209852,111.032603209852,191181164.737549,79384.2088262663
5374,2313757,Nordeste,Ceará,Umirim,19825,12,12,60.5296343001261,60.5296343001261,320165848.160034,103831.257615175
5375,4128104,Sul,Paraná,Umuarama,111557,208,198,186.451769050799,177.487741692588,1478698039.21191,292883.518537041
5376,2932507,Nordeste,Bahia,Una,19002,30,30,157.878118092832,157.878118092832,1320779881.42822,202518.128139201
5377,3170404,Sudeste,Minas Gerais,Unaí,84378,73,49,86.5154424138994,58.0720092915215,9229848332.43652,847215.196822988
5378,2211100,Nordeste,Piauí,União,44485,28,28,62.9425649095201,62.9425649095201,1188878807.51758,204263.370595849
5379,4322350,Sul,Rio Grande do Sul,União da Serra,1154,1,1,86.6551126516464,86.6551126516464,171106585.146484,69049.4354386148
5380,4128203,Sul,Paraná,União da Vitória,57517,69,63,119.964532225255,109.532833770885,896629393.464844,202139.104612475
5381,3170438,Sudeste,Minas Gerais,União de Minas,4304,7,7,162.639405204461,162.639405204461,1296612085.25098,191076.290642741
5382,4218855,Sul,Santa Catarina,União do Oeste,2464,2,2,81.1688311688312,81.1688311688312,116687602.558594,74617.7355839119
5383,5108303,Centro-Oeste,Mato Grosso,União do Sul,3525,5,5,141.843971631206,141.843971631206,4802116386.2168,473216.711195397
5384,2709301,Nordeste,Alagoas,União dos Palmares,65611,29,29,44.1999055036503,44.1999055036503,434325517.19043,109969.012485281
5385,3555703,Sudeste,São Paulo,União Paulista,1844,2,2,108.459869848156,108.459869848156,91028237.8740234,47333.212560567
5386,4128302,Sul,Paraná,Uniflor,2605,1,1,38.3877159309021,38.3877159309021,112538477.730469,60560.0785790089
5387,4322376,Sul,Rio Grande do Sul,Unistalda,2338,0,0,0,0,791330748.798828,165501.643020344
5388,2414605,Nordeste,Rio Grande do Norte,Upanema,14659,9,9,61.3957295859199,61.3957295859199,887407757.515869,124768.768026525
5389,4128401,Sul,Paraná,Uraí,11314,8,8,70.7088562842496,70.7088562842496,282872041.852539,100098.399164158
5390,2932606,Nordeste,Bahia,Urandi,16658,15,15,90.0468243486613,90.0468243486613,970497608.023438,169445.560355444
5391,3555802,Sudeste,São Paulo,Urânia,9114,14,14,153.609831029186,153.609831029186,238836778.349609,92916.4730875808
5392,2112605,Nordeste,Maranhão,Urbano Santos,33122,16,16,48.3062616991728,48.3062616991728,1722770247.13696,258879.610076474
5393,3555901,Sudeste,São Paulo,Uru,1165,2,2,171.673819742489,171.673819742489,171153505.305664,76145.2518281922
5394,5221601,Centro-Oeste,Goiás,Uruaçu,40532,29,25,71.5484061975723,61.6796605151485,2296951286.10889,390298.74042738
5395,5221700,Centro-Oeste,Goiás,Uruana,13843,10,10,72.2386765874449,72.2386765874449,566367123.759766,169469.217853567
5396,3170479,Sudeste,Minas Gerais,Uruana de Minas,3264,7,7,214.460784313726,214.460784313726,651709029.956055,179804.982279591
5397,1508159,Norte,Pará,Uruará,45476,17,17,37.3823555281907,37.3823555281907,10906520239.3066,625233.338985624
5398,4218905,Sul,Santa Catarina,Urubici,11235,12,12,106.809078771696,106.809078771696,1311189867.30859,224209.264605119
5399,2313807,Nordeste,Ceará,Uruburetama,21850,17,17,77.8032036613272,77.8032036613272,98112681.2612305,48759.073044919
5400,3170503,Sudeste,Minas Gerais,Urucânia,10358,4,4,38.6174937246573,38.6174937246573,158642362.206055,70600.4109093174
5401,1304302,Norte,Amazonas,Urucará,16256,11,11,67.6673228346457,67.6673228346457,28103297525.4486,1480871.63902986
5402,2932705,Nordeste,Bahia,Uruçuca,20519,14,14,68.2294458794288,68.2294458794288,547485116.30127,146764.065249073
5403,2211209,Nordeste,Piauí,Uruçuí,21558,16,16,74.2183876055293,74.2183876055293,8625023609.29224,423263.769959864
5404,3170529,Sudeste,Minas Gerais,Urucuia,16865,11,11,65.2238363474652,65.2238363474652,2261216216.92676,307434.227617959
5405,1304401,Norte,Amazonas,Urucurituba,23065,17,17,73.7047474528507,73.7047474528507,2912905435.35571,326789.95973345
5406,4322400,Sul,Rio Grande do Sul,Uruguaiana,126970,126,123,99.2360400094511,96.8732771520832,7606389832.95508,468518.544712388
5407,2313906,Nordeste,Ceará,Uruoca,13840,18,18,130.057803468208,130.057803468208,703785123.796509,166661.03922169
5408,1101708,Norte,Rondônia,Urupá,11467,6,6,52.3240603470829,52.3240603470829,869279146.299316,176739.258926811
5409,4218954,Sul,Santa Catarina,Urupema,2465,1,1,40.5679513184584,40.5679513184584,450884838.101563,141625.247779533
5410,3556008,Sudeste,São Paulo,Urupês,13809,8,8,57.9332319501774,57.9332319501774,374529572.94043,102320.288254886
5411,4219002,Sul,Santa Catarina,Urussanga,21268,22,22,103.441790483355,103.441790483355,331169950.408203,122073.841891769
5412,5221809,Centro-Oeste,Goiás,Urutaí,3072,3,3,97.65625,97.65625,692350115.981445,135847.996729214
5413,2932804,Nordeste,Bahia,Utinga,19178,10,10,52.1430806132026,52.1430806132026,666727552.188477,141863.649943604
5414,4322509,Sul,Rio Grande do Sul,Vacaria,66218,61,60,92.1199673804706,90.6098039807907,2754365922.67773,425811.183067291
5415,5108352,Centro-Oeste,Mato Grosso,Vale de São Domingos,3127,3,3,95.9385992964503,95.9385992964503,2034453533.24512,340094.690606715
5416,1101757,Norte,Rondônia,Vale do Anari,11204,6,6,53.5523027490182,53.5523027490182,3247870535.99805,454170.871036756
5417,1101807,Norte,Rondônia,Vale do Paraíso,6825,5,5,73.2600732600733,73.2600732600733,1004388598.83643,188338.096465006
5418,4322533,Sul,Rio Grande do Sul,Vale do Sol,11781,8,8,67.9059502588914,67.9059502588914,435511086.095703,139356.036096103
5419,4322541,Sul,Rio Grande do Sul,Vale Real,5913,3,3,50.7356671740233,50.7356671740233,59564199.8769531,55430.9140871198
5420,4322525,Sul,Rio Grande do Sul,Vale Verde,3497,2,2,57.1918787532171,57.1918787532171,439637609.650391,119320.821086814
5421,2932903,Nordeste,Bahia,Valença,96562,64,58,66.2786603425778,60.0650359354612,1195123703.10986,285679.60622374
5422,3306107,Sudeste,Rio de Janeiro,Valença,76523,95,94,124.145681690472,122.838885041099,1525441888.00391,285037.581884043
5423,2211308,Nordeste,Piauí,Valença do Piauí,20918,31,31,148.197724447844,148.197724447844,1360120865.87964,205108.896545501
5424,2933000,Nordeste,Bahia,Valente,28473,14,14,49.1693885435325,49.1693885435325,413417632.158203,99940.8322660315
5425,3556107,Sudeste,São Paulo,Valentim Gentil,13326,7,7,52.5288908899895,52.5288908899895,171366503.125,78277.0634052151
5426,3556206,Sudeste,São Paulo,Valinhos,129193,115,67,89.0141106716308,51.8603949130371,176057959.706055,84598.868867
5427,3556305,Sudeste,São Paulo,Valparaíso,26480,23,23,86.8580060422961,86.8580060422961,991651031.818359,199647.799768628
5428,5221858,Centro-Oeste,Goiás,Valparaíso de Goiás,168468,139,139,82.5082508250825,82.5082508250825,66939040.0332031,37758.3474291795
5429,4322558,Sul,Rio Grande do Sul,Vanini,2113,1,1,47.3260766682442,47.3260766682442,84596354.0585938,61154.0867779772
5430,4219101,Sul,Santa Catarina,Vargeão,3573,4,4,111.950741673664,111.950741673664,209927038.451172,127077.21539209
5431,3556354,Sudeste,São Paulo,Vargem,10537,3,3,28.4711018316409,28.4711018316409,168804201.961914,73400.7971237985
5432,4219150,Sul,Santa Catarina,Vargem,2477,2,2,80.742834073476,80.742834073476,446492670.921875,132583.557088409
5433,3170578,Sudeste,Minas Gerais,Vargem Alegre,6480,9,9,138.888888888889,138.888888888889,132149141.962891,58576.0096781716
5434,3205036,Sudeste,Espírito Santo,Vargem Alta,21402,12,12,56.0695262125035,56.0695262125035,479495427.817383,197377.900490588
5435,3170602,Sudeste,Minas Gerais,Vargem Bonita,2153,2,2,92.8936367858802,92.8936367858802,469147698.333008,141836.537833161
5436,4219176,Sul,Santa Catarina,Vargem Bonita,4492,3,3,66.7853962600178,66.7853962600178,377122245.03125,122598.575326724
5437,2112704,Nordeste,Maranhão,Vargem Grande,56510,26,26,46.0095558308264,46.0095558308264,1979131080.57153,207742.901927675
5438,3170651,Sudeste,Minas Gerais,Vargem Grande do Rio Pardo,5007,3,3,59.9161174355902,59.9161174355902,531567054.887207,109590.21717935
5439,3556404,Sudeste,São Paulo,Vargem Grande do Sul,42845,22,22,51.3478818998716,51.3478818998716,311695174.854492,122253.579121666
5440,3556453,Sudeste,São Paulo,Vargem Grande Paulista,52597,36,30,68.4449683442022,57.0374736201684,50847233.578125,38924.0212290213
5441,3170701,Sudeste,Minas Gerais,Varginha,135558,203,148,149.751397925611,109.178359078771,459359101.293945,135927.316397813
5442,5221908,Centro-Oeste,Goiás,Varjão,3827,2,2,52.2602560752548,52.2602560752548,571367423.842773,158432.513259827
5443,3170750,Sudeste,Minas Gerais,Varjão de Minas,7036,5,5,71.0631040363843,71.0631040363843,728181005.305664,174518.194775335
5444,2313955,Nordeste,Ceará,Varjota,18420,20,20,108.5776330076,108.5776330076,181554293.317993,71341.3634671626
5445,3306156,Sudeste,Rio de Janeiro,Varre-Sai,11000,7,7,63.6363636363636,63.6363636363636,232525334.549805,102528.778216934
5446,2414704,Nordeste,Rio Grande do Norte,Várzea,5500,2,2,36.3636363636364,36.3636363636364,74068730.0673828,56701.2341329946
5447,2517100,Nordeste,Paraíba,Várzea,2810,5,5,177.935943060498,177.935943060498,194489983.279297,71258.7241229832
5448,2314003,Nordeste,Ceará,Várzea Alegre,40721,27,27,66.3048549888264,66.3048549888264,853048637.006348,184548.03150626
5449,2211357,Nordeste,Piauí,Várzea Branca,4947,0,0,0,0,465858833.631836,134070.090758033
5450,3170800,Sudeste,Minas Gerais,Várzea da Palma,39493,25,23,63.3023573797888,58.2381687894057,2454391304.23926,381327.645008823
5451,2933059,Nordeste,Bahia,Várzea da Roça,14104,12,12,85.0822461712989,85.0822461712989,491160239.87793,112163.084206311
5452,2933109,Nordeste,Bahia,Várzea do Poço,9170,6,6,65.4307524536532,65.4307524536532,216421147.082031,76443.2630672257
5453,2211407,Nordeste,Piauí,Várzea Grande,4391,4,4,91.0954224550216,91.0954224550216,241718048.457764,68544.5415182011
5454,5108402,Centro-Oeste,Mato Grosso,Várzea Grande,284971,215,201,75.4462734804594,70.5334928817318,1136263129.99707,187401.321102434
5455,2933158,Nordeste,Bahia,Várzea Nova,12697,8,8,63.0070095298102,63.0070095298102,1281238657.48633,170364.93857582
5456,3556503,Sudeste,São Paulo,Várzea Paulista,121838,30,27,24.6228598630969,22.1605738767872,41776369.0009766,32897.0166707849
5457,2933174,Nordeste,Bahia,Varzedo,8838,8,8,90.5182167911292,90.5182167911292,234531696.887695,85172.1009879839
5458,3170909,Sudeste,Minas Gerais,Varzelândia,19320,12,12,62.111801242236,62.111801242236,883947091.87207,170454.879029683
5459,3306206,Sudeste,Rio de Janeiro,Vassouras,36896,109,103,295.424978317433,279.163052905464,629260618.81543,183194.848184691
5460,3171006,Sudeste,Minas Gerais,Vazante,20590,25,24,121.418164157358,116.561437591064,2123851037.7627,433693.518095657
5461,4322608,Sul,Rio Grande do Sul,Venâncio Aires,71554,85,83,118.791402297565,115.996310478799,1024537061.99219,259286.647724458
